exam,id,book,chapter,set,question,sourceFile,pdfPage,answerPage,availability,keyPosition,graded,issue,topic
Final Exam,b5-c22-s2-q20,5,22,2,20,Copy of Book 5.pdf,175,336,Located in assigned book,3,True,,Glass viscosity and forming
Final Exam,b5-c22-s2-q21,5,22,2,21,Copy of Book 5.pdf,175,336,Located in assigned book,2,True,,Glass viscosity and forming
Final Exam,b5-c22-s2-q22,5,22,2,22,Copy of Book 5.pdf,175,336,Located in assigned book,1,True,,Glass viscosity and forming
Final Exam,b5-c22-s2-q23,5,22,2,23,Copy of Book 5.pdf,176,337,Located in assigned book,2,True,,Glass viscosity and forming
Final Exam,b5-c22-s2-q24,5,22,2,24,Copy of Book 5.pdf,176,337,Located in assigned book,3,True,,Glass viscosity and forming
Final Exam,b5-c22-s2-q25,5,22,2,25,Copy of Book 5.pdf,176,337,Located in assigned book,4,True,,Glass viscosity and forming
Final Exam,b5-c22-s2-q26,5,22,2,26,Copy of Book 5.pdf,176,337,Located in assigned book,5,True,,Glass viscosity and forming
Final Exam,b5-c22-s2-q27,5,22,2,27,Copy of Book 5.pdf,176,337,Located in assigned book,4,True,,Glass viscosity and forming
Final Exam,b5-c22-s2-q28,5,22,2,28,Copy of Book 5.pdf,177,338,Located in assigned book,1,True,,Glass viscosity and forming
Final Exam,b5-c22-s2-q29,5,22,2,29,Copy of Book 5.pdf,177,338,Located in assigned book,2,True,,Glass viscosity and forming
Final Exam,b5-c22-s2-q30,5,22,2,30,Copy of Book 5.pdf,177,338,Located in assigned book,3,True,,Glass viscosity and forming
Final Exam,b5-c23-s1-q01,5,23,1,1,Copy of Book 5.pdf,204,365,Located in assigned book,1,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q02,5,23,1,2,Copy of Book 5.pdf,204,365,Located in assigned book,2,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q03,5,23,1,3,Copy of Book 5.pdf,205,366,Located in assigned book,3,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q04,5,23,1,4,Copy of Book 5.pdf,205,366,Located in assigned book,4,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q05,5,23,1,5,Copy of Book 5.pdf,205,366,Located in assigned book,5,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q06,5,23,1,6,Copy of Book 5.pdf,205,366,Located in assigned book,1,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q07,5,23,1,7,Copy of Book 5.pdf,205,366,Located in assigned book,2,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q08,5,23,1,8,Copy of Book 5.pdf,206,367,Located in assigned book,1,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q09,5,23,1,9,Copy of Book 5.pdf,206,367,Located in assigned book,3,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q10,5,23,1,10,Copy of Book 5.pdf,206,367,Located in assigned book,4,False,A small cation can be stable with a lower coordination number. The particular surrounding-ion geometry is needed for the absolute stability claim.,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q11,5,23,1,11,Copy of Book 5.pdf,206,367,Located in assigned book,4,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q12,5,23,1,12,Copy of Book 5.pdf,207,368,Located in assigned book,1,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q13,5,23,1,13,Copy of Book 5.pdf,207,368,Located in assigned book,1,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q14,5,23,1,14,Copy of Book 5.pdf,207,368,Located in assigned book,1,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q15,5,23,1,15,Copy of Book 5.pdf,207,368,Located in assigned book,2,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q16,5,23,1,16,Copy of Book 5.pdf,208,369,Located in assigned book,1,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q17,5,23,1,17,Copy of Book 5.pdf,208,369,Located in assigned book,2,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q18,5,23,1,18,Copy of Book 5.pdf,208,369,Located in assigned book,2,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q19,5,23,1,19,Copy of Book 5.pdf,208,369,Located in assigned book,1,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q20,5,23,1,20,Copy of Book 5.pdf,208,369,Located in assigned book,3,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q21,5,23,1,21,Copy of Book 5.pdf,209,370,Located in assigned book,4,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q22,5,23,1,22,Copy of Book 5.pdf,209,370,Located in assigned book,1,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q23,5,23,1,23,Copy of Book 5.pdf,209,370,Located in assigned book,2,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s1-q24,5,23,1,24,Copy of Book 5.pdf,209,370,Located in assigned book,2,True,,Radius ratios and coordination
Final Exam,b5-c23-s1-q25,5,23,1,25,Copy of Book 5.pdf,210,371,Located in assigned book,2,True,,Radius ratios and coordination
Final Exam,b5-c23-s1-q26,5,23,1,26,Copy of Book 5.pdf,210,371,Located in assigned book,3,True,,Radius ratios and coordination
Final Exam,b5-c23-s1-q27,5,23,1,27,Copy of Book 5.pdf,210,371,Located in assigned book,4,True,,Radius ratios and coordination
Final Exam,b5-c23-s1-q28,5,23,1,28,Copy of Book 5.pdf,211,372,Located in assigned book,5,True,,Radius ratios and coordination
Final Exam,b5-c23-s1-q29,5,23,1,29,Copy of Book 5.pdf,211,372,Located in assigned book,1,True,,Radius ratios and coordination
Final Exam,b5-c23-s1-q30,5,23,1,30,Copy of Book 5.pdf,211,372,Located in assigned book,2,True,,Radius ratios and coordination
Final Exam,b5-c23-s2-q01,5,23,2,1,Copy of Book 5.pdf,212,373,Located in assigned book,3,True,,Radius ratios and coordination
Final Exam,b5-c23-s2-q02,5,23,2,2,Copy of Book 5.pdf,212,373,Located in assigned book,4,True,,Radius ratios and coordination
Final Exam,b5-c23-s2-q03,5,23,2,3,Copy of Book 5.pdf,212,373,Located in assigned book,5,False,"The source says coordination number 7 but marks cubic coordination, which has eight neighbors. The printed number needs clarification.",Radius ratios and coordination
Final Exam,b5-c23-s2-q04,5,23,2,4,Copy of Book 5.pdf,212,373,Located in assigned book,2,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q05,5,23,2,5,Copy of Book 5.pdf,213,374,Located in assigned book,3,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q06,5,23,2,6,Copy of Book 5.pdf,213,374,Located in assigned book,4,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q07,5,23,2,7,Copy of Book 5.pdf,213,374,Located in assigned book,2,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q08,5,23,2,8,Copy of Book 5.pdf,213,374,Located in assigned book,3,True,,Radius ratios and coordination
Final Exam,b5-c23-s2-q09,5,23,2,9,Copy of Book 5.pdf,214,375,Located in assigned book,4,True,,Radius ratios and coordination
Final Exam,b5-c23-s2-q10,5,23,2,10,Copy of Book 5.pdf,214,375,Located in assigned book,2,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s2-q11,5,23,2,11,Copy of Book 5.pdf,214,375,Located in assigned book,2,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s2-q12,5,23,2,12,Copy of Book 5.pdf,214,375,Located in assigned book,4,True,,Radius ratios and coordination
Final Exam,b5-c23-s2-q13,5,23,2,13,Copy of Book 5.pdf,215,376,Located in assigned book,1,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q14,5,23,2,14,Copy of Book 5.pdf,215,376,Located in assigned book,2,True,,Radius ratios and coordination
Final Exam,b5-c23-s2-q15,5,23,2,15,Copy of Book 5.pdf,215,376,Located in assigned book,1,False,"AX is a stoichiometric class containing multiple structures, not a unique synonym for rock salt.",Ceramic structures and applications
Final Exam,b5-c23-s2-q16,5,23,2,16,Copy of Book 5.pdf,215,376,Located in assigned book,4,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q17,5,23,2,17,Copy of Book 5.pdf,216,377,Located in assigned book,3,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q18,5,23,2,18,Copy of Book 5.pdf,216,377,Located in assigned book,4,True,,Ceramic bonding and charge balance
Final Exam,b5-c23-s2-q19,5,23,2,19,Copy of Book 5.pdf,216,377,Located in assigned book,2,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q20,5,23,2,20,Copy of Book 5.pdf,216,377,Located in assigned book,1,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q21,5,23,2,21,Copy of Book 5.pdf,216,377,Located in assigned book,3,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q22,5,23,2,22,Copy of Book 5.pdf,217,378,Located in assigned book,2,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q23,5,23,2,23,Copy of Book 5.pdf,217,378,Located in assigned book,4,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q24,5,23,2,24,Copy of Book 5.pdf,217,378,Located in assigned book,2,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q25,5,23,2,25,Copy of Book 5.pdf,217,378,Located in assigned book,3,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q26,5,23,2,26,Copy of Book 5.pdf,217,378,Located in assigned book,2,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q27,5,23,2,27,Copy of Book 5.pdf,218,379,Located in assigned book,2,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q28,5,23,2,28,Copy of Book 5.pdf,218,379,Located in assigned book,4,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q29,5,23,2,29,Copy of Book 5.pdf,218,379,Located in assigned book,3,True,,Ceramic structures and applications
Final Exam,b5-c23-s2-q30,5,23,2,30,Copy of Book 5.pdf,218,379,Located in assigned book,2,True,,Ceramic structures and applications
Final Exam,b5-c24-s1-q01,5,24,1,1,Copy of Book 5.pdf,244,405,Located in assigned book,2,True,,Composite architecture
Final Exam,b5-c24-s1-q02,5,24,1,2,Copy of Book 5.pdf,244,405,Located in assigned book,1,True,,Composite architecture
Final Exam,b5-c24-s1-q03,5,24,1,3,Copy of Book 5.pdf,245,406,Located in assigned book,2,True,,Composite architecture
Final Exam,b5-c24-s1-q04,5,24,1,4,Copy of Book 5.pdf,245,406,Located in assigned book,3,True,,Composite architecture
Final Exam,b5-c24-s1-q05,5,24,1,5,Copy of Book 5.pdf,245,406,Located in assigned book,4,True,,Composite architecture
Final Exam,b5-c24-s1-q06,5,24,1,6,Copy of Book 5.pdf,245,406,Located in assigned book,4,True,,Composite architecture
Final Exam,b5-c24-s1-q07,5,24,1,7,Copy of Book 5.pdf,246,407,Located in assigned book,3,True,,Composite architecture
Final Exam,b5-c24-s1-q08,5,24,1,8,Copy of Book 5.pdf,246,407,Located in assigned book,2,True,,Composite architecture
Final Exam,b5-c24-s1-q09,5,24,1,9,Copy of Book 5.pdf,246,407,Located in assigned book,1,True,,Composite architecture
Final Exam,b5-c24-s1-q10,5,24,1,10,Copy of Book 5.pdf,246,407,Located in assigned book,1,True,,Composite architecture
Final Exam,b5-c24-s1-q11,5,24,1,11,Copy of Book 5.pdf,246,407,Located in assigned book,2,True,,Composite architecture
Final Exam,b5-c24-s1-q12,5,24,1,12,Copy of Book 5.pdf,247,408,Located in assigned book,3,True,,Composite architecture
Final Exam,b5-c24-s1-q13,5,24,1,13,Copy of Book 5.pdf,247,408,Located in assigned book,4,True,,Composite architecture
Final Exam,b5-c24-s1-q14,5,24,1,14,Copy of Book 5.pdf,247,408,Located in assigned book,1,True,,Composite architecture
Final Exam,b5-c24-s1-q15,5,24,1,15,Copy of Book 5.pdf,247,408,Located in assigned book,2,True,,Composite architecture
Final Exam,b5-c24-s1-q16,5,24,1,16,Copy of Book 5.pdf,248,409,Located in assigned book,3,True,,Composite architecture
Final Exam,b5-c24-s1-q17,5,24,1,17,Copy of Book 5.pdf,248,409,Located in assigned book,4,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s1-q18,5,24,1,18,Copy of Book 5.pdf,248,409,Located in assigned book,1,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s1-q19,5,24,1,19,Copy of Book 5.pdf,248,409,Located in assigned book,4,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s1-q20,5,24,1,20,Copy of Book 5.pdf,248,409,Located in assigned book,3,True,,Composite architecture
Final Exam,b5-c24-s1-q21,5,24,1,21,Copy of Book 5.pdf,249,410,Located in assigned book,2,True,,Composite examples and specific properties
Final Exam,b5-c24-s1-q22,5,24,1,22,Copy of Book 5.pdf,249,410,Located in assigned book,1,False,The matrix/fiber assignments in this particular eutectic composite example need confirmation from its micrograph or original reference.,Composite examples and specific properties
Final Exam,b5-c24-s1-q23,5,24,1,23,Copy of Book 5.pdf,249,410,Located in assigned book,2,False,The matrix/fiber assignments in this particular eutectic composite example need confirmation from its micrograph or original reference.,Composite examples and specific properties
Final Exam,b5-c24-s1-q24,5,24,1,24,Copy of Book 5.pdf,249,410,Located in assigned book,1,True,,Composite examples and specific properties
Final Exam,b5-c24-s1-q25,5,24,1,25,Copy of Book 5.pdf,250,411,Located in assigned book,2,True,,Composite examples and specific properties
Final Exam,b5-c24-s1-q26,5,24,1,26,Copy of Book 5.pdf,250,411,Located in assigned book,1,True,,Composite examples and specific properties
Final Exam,b5-c24-s1-q27,5,24,1,27,Copy of Book 5.pdf,250,411,Located in assigned book,2,True,,Composite examples and specific properties
Final Exam,b5-c24-s1-q28,5,24,1,28,Copy of Book 5.pdf,250,411,Located in assigned book,3,True,,Composite examples and specific properties
Final Exam,b5-c24-s1-q29,5,24,1,29,Copy of Book 5.pdf,251,412,Located in assigned book,4,True,,Composite examples and specific properties
Final Exam,b5-c24-s1-q30,5,24,1,30,Copy of Book 5.pdf,251,412,Located in assigned book,2,True,,Composite architecture
Final Exam,b5-c24-s2-q01,5,24,2,1,Copy of Book 5.pdf,252,413,Located in assigned book,2,True,,Composite architecture
Final Exam,b5-c24-s2-q02,5,24,2,2,Copy of Book 5.pdf,252,413,Located in assigned book,1,True,,Composite architecture
Final Exam,b5-c24-s2-q03,5,24,2,3,Copy of Book 5.pdf,252,413,Located in assigned book,5,True,,Composite examples and specific properties
Final Exam,b5-c24-s2-q04,5,24,2,4,Copy of Book 5.pdf,252,413,Located in assigned book,4,True,,Composite examples and specific properties
Final Exam,b5-c24-s2-q05,5,24,2,5,Copy of Book 5.pdf,253,414,Located in assigned book,2,True,,Composite examples and specific properties
Final Exam,b5-c24-s2-q06,5,24,2,6,Copy of Book 5.pdf,253,414,Located in assigned book,1,True,,Composite examples and specific properties
Final Exam,b5-c24-s2-q07,5,24,2,7,Copy of Book 5.pdf,253,414,Located in assigned book,2,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s2-q08,5,24,2,8,Copy of Book 5.pdf,253,414,Located in assigned book,3,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s2-q09,5,24,2,9,Copy of Book 5.pdf,254,415,Located in assigned book,4,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s2-q10,5,24,2,10,Copy of Book 5.pdf,254,415,Located in assigned book,4,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s2-q11,5,24,2,11,Copy of Book 5.pdf,254,415,Located in assigned book,3,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s2-q12,5,24,2,12,Copy of Book 5.pdf,254,415,Located in assigned book,2,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s2-q13,5,24,2,13,Copy of Book 5.pdf,254,415,Located in assigned book,1,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s2-q14,5,24,2,14,Copy of Book 5.pdf,255,416,Located in assigned book,2,False,"The very small strength values in psi appear to contain exponent or axis-scaling errors. The trend can be studied, but numerical scoring is withheld.",Matrix and reinforcement roles
Final Exam,b5-c24-s2-q15,5,24,2,15,Copy of Book 5.pdf,255,416,Located in assigned book,3,False,"The very small strength values in psi appear to contain exponent or axis-scaling errors. The trend can be studied, but numerical scoring is withheld.",Matrix and reinforcement roles
Final Exam,b5-c24-s2-q16,5,24,2,16,Copy of Book 5.pdf,255,416,Located in assigned book,1,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s2-q17,5,24,2,17,Copy of Book 5.pdf,255,416,Located in assigned book,2,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s2-q18,5,24,2,18,Copy of Book 5.pdf,256,417,Located in assigned book,2,True,,Matrix and reinforcement roles
Final Exam,b5-c24-s2-q19,5,24,2,19,Copy of Book 5.pdf,256,417,Located in assigned book,1,True,,Composite examples and specific properties
